0.03,-1674,-2332,-2079,-2,0,-61,0,-0.03,3137,3137,651,1286,2329,3173,1002,473,0.68
1.02,-1673,-2332,-2079,-2,0,-60,0,-0.02,3129,3136,653,1282,2327,3174,1001,473,0.68
2.03,-1674,-2332,-2079,-2,0,-62,0,-0.02,3129,3137,653,1280,2325,3167,1001,473,0.68
3.02,-1674,-2332,-2079,-1,0,-61,0,-0.02,3139,3136,650,1276,2329,3170,996,471,0.68
4.02,-1674,-2333,-2079,-2,0,-59,0,-0.02,3138,3148,650,1273,2336,3176,999,471,0.68
5.02,-1673,-2332,-2080,-1,0,-58,0,-0.02,3131,3146,649,1281,2334,3170,995,471,0.68
6.02,-1673,-2331,-2079,-1,0,-62,0,-0.03,3133,3137,653,1286,2332,3172,984,472,0.68
7.02,-1673,-2331,-2080,-2,0,-60,0,-0.02,3130,3135,652,1284,2315,3171,987,471,0.68
8.02,-1674,-2331,-2080,-1,0,-60,0,-0.02,3138,3140,650,1279,2310,3172,984,472,0.68
9.02,-1674,-2332,-2080,-1,0,-59,0,-0.02,3137,3134,647,1276,2326,3172,988,472,0.68
10.02,-1673,-2331,-2079,-1,0,-61,0,-0.02,3128,3135,650,1269,2355,3173,998,472,0.68
11.02,-1673,-2331,-2079,-1,0,-60,0,-0.02,3129,3136,647,1275,2347,3172,999,473,0.68
12.02,-1673,-2332,-2079,-2,0,-60,0,-0.02,3135,3147,647,1285,2329,3172,985,471,0.68
13.02,-1673,-2331,-2079,-2,0,-61,0,-0.02,3132,3143,649,1316,2311,3178,977,471,0.68
14.02,-1674,-2332,-2079,-1,0,-60,0,-0.03,3133,3135,651,1320,2278,3173,971,472,0.69
15.02,-1673,-2331,-2080,-2,0,-59,0,-0.02,3140,3135,647,1299,2299,3171,975,471,0.69
16.02,-1673,-2332,-2080,-2,0,-59,0,-0.03,3128,3135,648,1293,2328,3173,978,469,0.69
17.02,-1673,-2332,-2079,-2,0,-60,0,-0.03,3131,3146,644,1284,2327,3172,979,471,0.69
18.02,-1673,-2331,-2079,-1,0,-61,0,-0.03,3131,3141,643,1290,2324,3167,973,470,0.69
19.03,-1674,-2332,-2079,-2,0,-60,0,-0.02,3130,3144,643,1282,2326,3170,975,470,0.69
20.02,-1674,-2332,-2079,-1,0,-61,0,-0.02,3135,3148,643,1281,2323,3172,976,470,0.69
21.01,-1674,-2332,-2080,-2,-1,-61,0,-0.02,3138,3135,645,1283,2320,3166,977,469,0.69
22.02,-1674,-2331,-2079,-2,0,-59,0,-0.02,3129,3134,646,1282,2321,3173,978,469,0.69
23.03,-1673,-2332,-2080,-2,0,-60,0,-0.02,3128,3144,643,1286,2320,3172,978,468,0.69
24.02,-1674,-2332,-2079,-2,0,-61,0,-0.02,3142,3136,642,1279,2315,3173,974,469,0.69
25.02,-1674,-2332,-2080,-1,0,-61,0.01,-0.02,3131,3138,645,1278,2312,3177,976,468,0.69
26.02,-1673,-2331,-2079,-1,0,-60,0,-0.02,3130,3139,641,1280,2306,3168,976,469,0.69
27.03,-1673,-2331,-2079,-1,0,-62,0,-0.02,3128,3136,642,1283,2312,3172,976,468,0.69
28.03,-1673,-2331,-2079,-2,0,-60,0,-0.02,3137,3145,642,1282,2310,3171,974,468,0.69
29.03,-1674,-2331,-2079,-1,0,-59,0,-0.02,3138,3133,644,1284,2300,3166,974,468,0.69
30.02,-1674,-2331,-2079,-1,0,-61,0,-0.02,3140,3140,644,1283,2302,3177,975,467,0.69
31.02,-1674,-2332,-2079,-1,0,-62,0,-0.02,3129,3136,645,1285,2309,3174,971,467,0.69
32.02,-1673,-2331,-2080,-1,0,-61,0,-0.02,3131,3144,640,1288,2306,3171,973,466,0.69
33.01,-1674,-2332,-2080,-1,0,-61,0,-0.02,3130,3135,639,1285,2308,3171,971,466,0.69
34.02,-1673,-2331,-2080,-1,0,-60,0,-0.03,3129,3147,640,1279,2298,3171,971,467,0.69
35.02,-1673,-2330,-2079,-1,0,-60,0,-0.02,3141,3135,640,1278,2303,3171,969,466,0.69
36.03,-1673,-2331,-2079,-2,0,-60,0.01,-0.02,3139,3135,639,1277,2299,3174,969,465,0.69
37.02,-1674,-2331,-2079,-1,0,-61,0,-0.02,3126,3136,641,1280,2297,3171,969,468,0.69
38.01,-1674,-2331,-2080,-1,0,-60,0,-0.02,3130,3138,643,1281,2297,3171,968,467,0.69
39.02,-1674,-2332,-2079,-1,0,-58,0,-0.02,3131,3137,639,1280,2304,3172,969,467,0.69
40.02,-1673,-2332,-2079,-2,0,-60,0,-0.02,3141,3139,641,1272,2294,3173,970,467,0.69
41.05,-1673,-2331,-2079,-1,0,-60,0,-0.02,3137,3136,640,1275,2294,3172,970,466,0.69
42.01,-1674,-2331,-2079,-2,-1,-60,0,-0.02,3130,3133,642,1276,2301,3172,966,466,0.69
43.02,-1673,-2331,-2079,-2,0,-60,0,-0.03,3128,3132,639,1281,2298,3166,967,465,0.69
44.02,-1674,-2330,-2079,-2,0,-61,0,-0.02,3128,3135,642,1278,2301,3164,965,466,0.69
45.02,-1674,-2331,-2079,-2,0,-62,0,-0.02,3130,3146,641,1281,2300,3173,965,466,0.69
46.02,-1674,-2333,-2080,-1,0,-60,0,-0.02,3129,3144,639,1281,2297,3173,963,466,0.69
47.02,-1674,-2331,-2079,-1,0,-60,0,-0.02,3139,3135,639,1274,2299,3170,968,466,0.69
48.01,-1674,-2331,-2079,-1,0,-59,0,-0.02,3128,3134,641,1267,2317,3172,968,466,0.69
49.02,-1674,-2331,-2080,-2,0,-60,0,-0.03,3128,3138,637,1259,2356,3172,978,465,0.69
50.02,-1673,-2331,-2079,-1,0,-60,0,-0.02,3129,3141,636,1264,2343,3171,977,465,0.69
51.01,-1673,-2331,-2080,-1,0,-59,0.01,-0.02,3138,3148,637,1285,2304,3173,969,465,0.69
52.01,-1673,-2331,-2078,-1,0,-60,0,-0.02,3131,3144,637,1312,2283,3171,959,465,0.69
53.02,-1674,-2331,-2080,-1,0,-61,0,-0.03,3130,3136,640,1312,2266,3172,950,464,0.69
54.02,-1673,-2331,-2079,-1,0,-63,0,-0.02,3128,3137,635,1304,2284,3176,957,466,0.69
55.02,-1674,-2331,-2079,-1,0,-61,0,-0.02,3138,3136,636,1282,2312,3171,964,464,0.69
56.03,-1674,-2331,-2079,-2,0,-60,-0.01,-0.02,3138,3135,636,1284,2310,3173,962,465,0.69
57.02,-1674,-2330,-2080,-2,0,-60,0,-0.02,3128,3134,638,1285,2304,3175,962,465,0.69
58.02,-1674,-2331,-2080,-1,0,-60,0,-0.02,3129,3145,635,1288,2305,3172,960,464,0.69
59.02,-1673,-2331,-2079,-1,0,-57,0,-0.02,3139,3137,633,1294,2289,3171,958,465,0.69
60.02,-1673,-2331,-2079,-2,0,-62,0.01,-0.02,3138,3139,633,1294,2287,3174,953,465,0.69
61.01,-1674,-2331,-2079,-1,0,-58,-0.01,-0.02,3129,3134,635,1291,2284,3171,955,464,0.69
62.02,-1674,-2331,-2078,-1,0,-59,0,-0.02,3130,3142,632,1286,2282,3171,959,464,0.69
63.02,-1673,-2331,-2079,-2,-1,-62,0,-0.02,3134,3144,632,1274,2304,3170,961,465,0.69
64.03,-1674,-2331,-2079,-2,0,-60,0.01,-0.02,3139,3134,632,1250,2344,3165,975,465,0.69
65.02,-1673,-2331,-2079,-2,0,-60,0,-0.02,3129,3139,633,1260,2344,3174,978,465,0.69
66.02,-1673,-2330,-2079,-2,0,-59,0,-0.03,3130,3135,635,1281,2340,3173,971,464,0.69
67.02,-1674,-2331,-2079,-2,0,-62,0,-0.02,3130,3136,633,1312,2298,3172,959,463,0.69
68.02,-1673,-2332,-2079,-1,0,-58,0,-0.02,3128,3135,638,1329,2276,3172,932,465,0.69
69.02,-1674,-2331,-2079,-1,-1,-60,0,-0.02,3130,3138,633,1320,2267,3172,941,464,0.69
70.01,-1674,-2331,-2079,-1,0,-61,0,-0.02,3133,3147,632,1281,2296,3180,958,465,0.69
71.02,-1673,-2331,-2079,-1,0,-59,0,-0.02,3140,3134,633,1282,2290,3166,960,464,0.69
72.02,-1674,-2331,-2079,-1,0,-61,0,-0.02,3132,3137,634,1285,2299,3173,958,464,0.69
73.03,-1673,-2331,-2079,-2,0,-61,0,-0.02,3130,3135,634,1287,2294,3174,956,463,0.7
74.02,-1673,-2331,-2079,-1,0,-60,0,-0.02,3135,3135,632,1281,2284,3172,956,464,0.7
75.02,-1674,-2331,-2079,-2,0,-59,0,-0.02,3133,3137,635,1280,2290,3173,955,463,0.7
76.01,-1673,-2330,-2078,-1,0,-59,0,-0.03,3138,3137,634,1280,2288,3173,952,463,0.7
77.02,-1674,-2330,-2079,-1,0,-59,0,-0.02,3140,3149,632,1274,2291,3174,954,463,0.7
78.02,-1674,-2331,-2079,-1,0,-59,0,-0.02,3142,3137,635,1276,2295,3172,957,463,0.7
79.02,-1673,-2330,-2079,-1,0,-59,0,-0.02,3130,3140,635,1273,2293,3171,956,464,0.69
80.02,-1674,-2331,-2079,-2,0,-61,0,-0.02,3130,3140,637,1272,2294,3172,957,464,0.7
81.02,-1674,-2331,-2079,-1,0,-59,0,-0.03,3130,3143,632,1270,2296,3170,957,463,0.7
82.02,-1674,-2331,-2079,-2,0,-61,0,-0.02,3138,3136,635,1272,2293,3173,955,463,0.7
83.02,-1674,-2330,-2079,-2,0,-60,0,-0.02,3138,3148,632,1274,2280,3173,951,463,0.7
84.02,-1673,-2331,-2079,-1,0,-60,0,-0.02,3131,3145,634,1277,2286,3172,948,463,0.69
"Raul-sit",-1673.54,-2331.2,-2079.19,-1.42,-0.05,-60.14,0,-0.02,3132.98,3138.76,640.31,1283.12,2307.07,3171.82,969.68,466.87,
